id	abstract_input_ids	abstract_token_type_ids	abstract_attention_mask
B00IP42FBA	[101, 2307, 3096, 2003, 2074, 1037, 2261, 9010, 2185, 999, 5587, 16021, 20496, 27431, 2140, 3123, 5605, 6534, 3514, 2000, 2115, 9410, 2005, 1024, 1004, 1001, 1060, 11387, 19317, 1025, 4053, 3303, 2000, 3096, 2349, 2000, 3103, 1011, 7524, 1004, 1001, 1060, 11387, 19317, 1025, 2893, 2393, 2007, 4318, 2791, 1010, 5931, 2791, 1998, 2062, 1004, 1001, 1060, 11387, 19317, 1025, 16922, 2214, 1998, 15015, 13521, 1998, 11737, 5498, 12227, 1996, 3311, 1997, 6017, 1010, 2164, 9353, 2638, 13521, 1010, 6402, 13521, 1010, 2601, 7516, 1998, 7683, 6017, 1004, 1001, 1060, 11387, 19317, 1025, 2053, 9496, 12227, 1996, 3096, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B00IRBY2R6	[101, 3046, 2023, 7132, 1010, 2128, 9103, 8159, 5844, 7198, 2061, 4817, 1998, 3422, 2115, 3096, 10938, 2046, 2242, 2061, 3376, 2017, 2097, 2196, 2228, 1997, 1037, 3671, 7198, 2153, 999, 22003, 1010, 1996, 3035, 1997, 1996, 15179, 1010, 2001, 2028, 1997, 1996, 2087, 3376, 2308, 1999, 2381, 1012, 2016, 2018, 23751, 1010, 3730, 1998, 10156, 3096, 1012, 2014, 3595, 2001, 2008, 2016, 24614, 3679, 1999, 6501, 2000, 2053, 9496, 4095, 2014, 3096, 1012, 2011, 11566, 6501, 2007, 10218, 2757, 2712, 5474, 1010, 17663, 2015, 1998, 6827, 20631, 1010, 2017, 1005, 2222, 2424, 2008, 2256, 6501, 7198, 2061, 4817, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B00IRMZ6S4	[101, 3325, 1996, 3424, 1011, 12520, 2373, 1997, 17663, 1041, 1009, 8902, 20679, 2078, 1009, 1044, 21095, 21017, 2594, 5648, 11800, 5198, 2424, 2037, 3096, 2000, 2514, 19013, 1998, 5744, 2121, 2044, 2074, 2028, 2733, 999, 2017, 2180, 1005, 1056, 2424, 1037, 3020, 3737, 1010, 2062, 16834, 1004, 4621, 3679, 2227, 6949, 2006, 1996, 3006, 6633, 12172, 4697, 2003, 2019, 3935, 3424, 1011, 12520, 3679, 3639, 6949, 19788, 2000, 11052, 9496, 4371, 1004, 4047, 2114, 5751, 1997, 12520, 2226, 2615, 4053, 1024, 25202, 2007, 17663, 1041, 1998, 1048, 2100, 16186, 2638, 1010, 2029, 2362, 2954, 2114, 4053, 3303, 2011, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B00IROPDPS	[101, 7523, 1996, 3096, 1011, 17903, 7800, 1997, 2712, 17710, 14277, 1009, 2522, 4160, 10790, 1009, 13365, 7473, 16336, 15261, 2044, 2478, 24501, 3126, 12172, 2005, 2074, 2028, 2305, 999, 24501, 3126, 12172, 3397, 12760, 2179, 1999, 1996, 2087, 6450, 11052, 9496, 6774, 6949, 2015, 1011, 1011, 2012, 1037, 12884, 1997, 1996, 3976, 6072, 3126, 12172, 2003, 2019, 25202, 22390, 6418, 6949, 2764, 2000, 2053, 9496, 4095, 1010, 11052, 9496, 4371, 1010, 7192, 1998, 4047, 20192, 2989, 1024, 8209, 2007, 8907, 12760, 2107, 2004, 2522, 4160, 10790, 1010, 16994, 12136, 1010, 3123, 5605, 3514, 1010, 1998, 8292, 28578, 5178, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B00ISW91BG	[101, 1996, 25282, 7209, 2358, 8516, 2923, 1017, 1011, 1999, 1011, 1015, 2806, 2099, 2838, 3733, 1011, 2000, 1011, 6942, 15114, 4352, 2005, 2093, 2200, 2367, 6782, 2007, 2074, 2028, 6994, 1012, 1996, 8989, 3085, 7047, 2421, 1037, 3151, 27508, 10353, 1010, 1037, 8352, 11599, 10353, 1010, 1998, 1037, 5285, 12717, 6774, 8248, 10353, 1012, 3947, 3238, 9610, 2278, 14119, 2024, 4089, 4719, 2012, 2188, 1998, 2006, 1011, 1996, 1011, 2175, 2302, 1996, 2038, 25016, 1997, 3674, 5906, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B00ISW92F6	[101, 2007, 25282, 1005, 1055, 4954, 1016, 3442, 1015, 4960, 28568, 2121, 1010, 2017, 2064, 5293, 1996, 2606, 21190, 2121, 1998, 2131, 2183, 1999, 2053, 2051, 1012, 2023, 28568, 2121, 4473, 2017, 2000, 28568, 3251, 2115, 2606, 2003, 4954, 2030, 4318, 2007, 17442, 1011, 3014, 2658, 3694, 3684, 2408, 14692, 7766, 1010, 2007, 2382, 26404, 10906, 1010, 2004, 2092, 2004, 8200, 5492, 28287, 2008, 4318, 1998, 2806, 2606, 2007, 2625, 4053, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B00ISW8ZVS	[101, 1996, 25282, 7209, 2358, 8516, 2923, 2502, 1004, 8945, 4609, 5666, 2806, 2099, 18058, 7916, 1010, 3730, 14484, 1012, 3432, 2693, 1996, 2443, 2969, 1011, 6218, 11220, 2015, 2039, 2930, 2098, 14119, 1997, 2606, 1010, 2735, 2006, 1996, 2806, 2099, 2007, 4758, 5385, 1011, 15231, 2250, 12314, 1010, 1998, 6366, 1996, 11220, 2015, 2000, 2131, 3469, 1011, 2084, 1011, 2166, 14484, 1012, 2007, 3674, 3177, 1998, 3684, 10906, 1010, 2115, 9059, 2298, 2003, 2074, 3823, 2185, 1012, 8790, 2640, 1004, 1001, 1060, 11387, 17134, 1025, 8058, 9685, 11220, 2015, 2191, 2005, 2019, 4895, 7507, 22648, 3334, 6553, 2640, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B00IT1HKV4	[101, 9239, 24650, 1010, 5591, 1010, 1004, 10634, 2606, 1012, 1012, 1012, 7200, 2047, 2166, 2046, 4318, 9630, 3096, 1012, 1012, 1012, 9526, 2524, 3756, 10063, 1004, 3013, 20921, 1012, 1012, 1012, 1998, 2172, 2062, 999, 3288, 2115, 2606, 1010, 3096, 1010, 1004, 10063, 2067, 2000, 2037, 3360, 999, 10449, 1010, 1996, 9727, 3514, 1999, 1037, 5835, 1012, 1012, 1012, 29536, 11733, 3726, 1004, 1001, 16710, 1025, 2531, 1003, 7378, 7554, 12098, 5289, 3514, 999, 1996, 1001, 1015, 12098, 5289, 3514, 2006, 9733, 2008, 2003, 13751, 2050, 1004, 17338, 7378, 7554, 1012, 2081, 2013, 2531, 1003, 5760, 1010, 7554, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B00IT69F62	[101, 9239, 2115, 4318, 13109, 4817, 2100, 3096, 2067, 2000, 2049, 3360, 1012, 1012, 1012, 5547, 23277, 28562, 1010, 13521, 1010, 7683, 6017, 1004, 2061, 2172, 2062, 999, 10449, 1010, 2115, 3437, 2000, 9202, 3096, 3471, 1012, 1012, 1012, 29536, 11733, 3726, 1004, 1001, 16710, 1025, 2531, 1003, 7378, 7554, 3123, 5605, 3514, 999, 1996, 1001, 1015, 3123, 5605, 3514, 2006, 9733, 2008, 2003, 13751, 2050, 1004, 17338, 7378, 7554, 1012, 2079, 2017, 2031, 2151, 1997, 1996, 2206, 3471, 1029, 1011, 4318, 3096, 1011, 14925, 4371, 2863, 1011, 4315, 18900, 13706, 1011, 8827, 11069, 6190, 1011, 13521, 1011, 7683, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B00IU079YM	[101, 4047, 1996, 26906, 1997, 2115, 3096, 1998, 7901, 12520, 3435, 2011, 15349, 9353, 2638, 1010, 23277, 28562, 1998, 2986, 3210, 999, 5191, 2055, 2115, 3096, 4650, 1029, 2256, 4310, 2531, 1003, 5760, 5675, 2097, 3288, 2041, 2115, 3019, 8652, 1012, 2009, 1005, 1055, 2061, 4621, 2057, 1005, 2310, 2018, 1037, 4315, 18900, 8662, 6235, 2256, 1044, 21095, 21017, 2594, 5648, 20194, 2004, 1000, 28516, 11636, 1999, 1037, 5835, 1000, 1006, 2156, 4031, 4391, 1012, 1007, 2021, 2672, 2017, 2514, 2066, 2017, 1005, 2310, 2699, 2296, 2060, 3424, 1011, 12520, 4031, 1010, 2069, 2000, 2424, 2498, 2573, 1012, 1012, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B00IZQ66V8	[101, 16834, 3424, 1011, 12520, 8185, 8516, 11052, 9496, 6290, 2007, 8185, 8516, 11910, 8540, 1011, 29348, 3096, 2128, 9103, 8159, 3370, 6949, 4820, 2019, 3935, 16719, 7279, 2696, 5051, 13876, 5178, 2008, 7126, 6022, 5335, 1996, 3311, 1997, 13268, 23277, 28562, 1010, 7683, 6017, 1998, 3576, 3096, 29238, 8496, 1012, 3145, 12760, 1024, 1043, 2135, 17119, 3170, 1010, 2000, 3597, 27921, 8516, 9078, 12259, 1010, 5340, 9956, 8516, 8915, 6494, 5051, 13876, 5178, 1011, 1021, 14839, 6666, 1024, 1015, 1012, 5547, 1996, 3311, 1997, 2986, 3210, 1998, 23277, 28562, 2475, 1012, 7126, 1999, 12099, 9229, 3096, 3813, 2791, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B00J2CXNLA	[101, 1996, 3595, 2000, 3376, 9353, 2638, 2489, 3096, 10760, 2190, 13268, 26799, 8248, 4641, 2008, 2097, 10938, 2115, 9353, 2638, 13047, 3096, 1011, 7812, 8248, 2132, 2005, 7591, 1010, 9353, 2638, 1011, 13047, 3096, 1011, 2038, 4469, 1011, 27729, 7987, 28738, 2005, 11087, 1011, 7132, 26799, 1998, 13416, 3514, 2100, 2752, 1011, 3325, 19013, 1010, 5744, 2121, 1998, 23751, 3096, 1011, 5547, 3311, 1997, 18499, 2229, 1010, 23277, 28562, 1010, 2986, 3210, 1998, 5335, 3096, 4309, 1011, 24840, 16326, 1997, 6949, 2015, 1998, 20194, 3736, 26799, 12687, 24138, 2063, 11892, 6110, 8248, 4641, 2024, 6827, 2000, 2115, 3679, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B00JC77VEK	[101, 1996, 1053, 26876, 21246, 4315, 2863, 11220, 12702, 12201, 7242, 2291, 10760, 2190, 10003, 3949, 2005, 9353, 2638, 11228, 8208, 3367, 21041, 2229, 2031, 7645, 2008, 5291, 2058, 2019, 2181, 1997, 3096, 2007, 1037, 4315, 2863, 11220, 5080, 1010, 2005, 2105, 1022, 2000, 2321, 2335, 2097, 3965, 5606, 1997, 8198, 2566, 4642, 2475, 1012, 12702, 24045, 14423, 2030, 1000, 8902, 20679, 2078, 15946, 7242, 1000, 19653, 2015, 1996, 2713, 1997, 3930, 5876, 1012, 2027, 23216, 1996, 8254, 25078, 1997, 2047, 3019, 8902, 20679, 2078, 1998, 3449, 14083, 2378, 1999, 1996, 4315, 15630, 1012, 2047, 6178, 9386, 5134, 2024, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
